annual_rainfall,seasonal_rainfall,cloud_visibility,humidity,temperature,river_level,flood_occurred
1836.59,490.88,8.31,45.98,29.97,2.59,0
852.65,226.75,8.16,63.98,15.92,5.04,0
2240.29,1458.18,2.33,84.62,21.44,11.39,1
824.75,366.92,5.45,54.0,27.3,3.9,0
1422.09,394.19,6.51,60.57,29.3,1.57,0
790.24,233.34,7.57,72.44,41.18,4.97,0
1186.2,508.54,7.78,40.22,34.54,4.17,0
676.31,217.44,12.21,74.16,22.9,3.9,0
1598.38,781.62,5.09,66.28,29.68,4.97,0
835.44,222.1,9.66,48.5,23.77,2.45,0
2963.81,2251.07,0.2,89.88,29.52,4.49,1
1379.38,516.15,5.05,51.37,34.21,1.54,0
2188.17,1530.4,2.24,72.03,24.36,8.3,1
1031.18,257.41,8.27,71.75,18.15,2.25,0
2018.51,1175.78,5.1,91.68,22.95,5.88,1
1660.93,839.17,4.12,89.83,27.96,12.4,1
953.72,362.46,11.13,79.88,33.57,3.02,0
735.74,356.73,7.58,59.91,36.54,2.49,0
2605.94,1813.69,2.07,91.25,22.11,14.18,1
536.02,203.36,8.01,57.77,28.0,2.6,0
2254.56,1670.61,3.57,81.89,27.32,10.3,1
1936.68,1171.58,5.57,84.92,24.09,7.11,1
699.4,303.85,,35.84,33.5,1.93,0
2427.46,1738.72,3.95,84.42,32.46,4.92,1
2448.08,1521.39,0.64,77.5,31.98,6.54,1
2041.83,1568.23,2.28,70.48,33.01,5.81,1
1808.71,1441.44,4.51,85.24,28.83,9.91,1
2025.84,1221.37,2.17,97.76,17.37,12.36,1
1602.35,705.49,9.36,54.63,35.45,3.87,0
1151.55,338.86,3.47,67.92,25.56,3.82,0
1550.71,365.85,9.28,74.33,38.65,0.94,0
867.86,283.79,10.44,52.92,31.31,3.77,0
511.21,129.22,13.64,48.35,32.68,4.01,0
1467.07,580.93,10.01,68.31,33.48,2.75,0
1295.46,595.7,,45.41,31.31,1.49,0
1718.45,584.17,5.94,65.87,38.2,5.74,0
649.08,274.14,9.66,35.7,19.03,4.55,0
2284.39,1197.64,5.54,98.05,30.35,6.25,1
2587.99,1302.11,4.37,84.14,34.16,9.31,1
2825.45,1994.1,3.12,84.78,30.0,12.72,1
1131.26,328.75,5.62,47.62,33.52,4.66,0
1500.22,1028.56,0.41,95.52,32.01,11.47,1
990.4,422.7,13.16,56.35,32.93,2.63,0
960.68,415.65,5.51,53.28,23.41,3.74,0
2857.5,1966.92,2.54,74.41,17.63,6.19,1
2388.08,1297.99,0.2,95.61,26.94,5.75,1
3349.02,2641.94,1.23,,29.66,8.64,1
920.75,310.57,7.84,52.96,36.71,3.45,0
1048.08,413.47,4.94,52.75,22.37,3.7,0
1004.69,449.16,4.04,59.89,25.63,6.24,0
1039.09,412.32,7.78,47.34,23.43,0.74,0
2230.86,1312.16,5.12,,25.84,10.93,1
1461.17,521.07,14.98,50.96,29.68,4.94,0
806.73,294.1,11.48,53.17,28.33,4.5,0
1192.42,540.25,9.14,61.1,20.69,2.57,0
1061.05,249.13,8.67,68.38,32.53,1.28,0
2348.89,1472.45,1.92,91.63,26.73,5.4,1
2498.92,1643.3,3.88,89.9,29.93,7.22,1
2131.81,1264.99,2.96,84.03,22.07,9.55,1
2862.59,2320.68,2.74,84.54,19.62,7.12,1
1789.67,867.29,9.04,35.78,32.05,4.76,0
1045.86,333.6,11.9,44.84,32.62,0.98,0
1460.12,445.71,8.74,60.58,27.07,5.01,0
1907.91,850.91,15.0,60.45,31.02,2.96,0
2490.33,1633.54,3.6,78.35,26.13,9.72,1
965.8,396.71,,76.64,28.79,1.58,0
1230.9,328.55,9.89,68.51,29.51,4.22,0
2259.82,1481.43,3.37,78.47,23.12,8.03,1
1198.85,538.32,5.33,68.52,34.3,3.45,0
989.12,489.01,5.57,67.28,23.2,1.43,0
,1264.27,1.22,84.8,28.01,11.08,1
1039.34,374.24,15.0,73.52,40.53,2.12,0
1008.88,437.31,5.72,60.83,24.72,2.94,0
2572.14,1946.91,0.52,74.59,24.96,10.61,1
1734.0,1119.87,2.25,89.01,32.4,8.82,1
864.57,307.42,10.58,56.98,39.51,4.53,0
1267.34,502.65,5.76,78.66,32.47,1.95,0
995.4,442.22,9.96,76.64,25.73,2.36,0
2509.36,1845.27,2.77,90.32,30.33,14.76,1
1188.69,426.13,7.0,75.75,36.87,1.46,0
2206.7,1418.75,3.41,82.15,30.38,8.06,1
2106.36,1513.06,3.24,90.07,25.04,9.46,1
1304.45,385.29,10.18,56.67,33.53,2.54,0
1474.07,553.72,9.51,55.91,37.1,3.8,0
1974.09,1234.75,2.68,73.84,19.62,9.12,1
1386.59,652.12,9.67,42.04,30.57,3.73,0
1565.35,646.5,4.92,48.45,29.6,4.57,0
1949.6,1265.69,3.23,,28.68,10.96,1
1517.06,454.9,8.08,44.66,33.24,2.74,0
2456.26,1323.55,1.67,89.15,27.16,8.9,1
862.14,298.72,7.34,61.48,33.31,3.62,0
897.29,274.56,5.26,47.69,27.31,5.78,0
1610.25,1185.31,1.43,76.46,25.16,10.08,1
1415.96,1077.42,2.2,93.36,27.76,10.75,1
942.13,350.64,6.98,74.68,41.71,0.85,0
2397.62,1282.32,2.97,92.61,23.83,6.69,1
2000.99,1427.95,2.45,99.05,29.2,10.79,1
640.67,162.72,7.86,35.35,34.09,2.67,0
2463.21,1416.71,2.93,80.33,26.55,8.2,1
1543.98,732.23,3.5,49.38,18.37,3.35,0
729.7,190.0,7.71,40.68,43.13,5.23,0
1113.93,306.11,9.23,52.36,26.14,2.02,0
915.98,376.72,10.98,54.8,29.08,3.61,0
1595.81,1225.62,2.08,95.29,22.56,6.58,1
2384.08,1276.64,3.92,85.52,27.07,10.01,1
2810.64,2176.62,0.69,83.31,25.04,6.96,1
1108.93,487.21,4.17,71.88,30.28,5.92,0
1252.4,317.33,7.14,66.8,23.17,3.45,0
1312.84,595.52,6.05,61.56,27.46,3.71,0
1631.41,1279.69,4.68,77.09,31.49,9.17,1
995.2,440.48,3.71,78.79,33.19,2.02,0
1085.33,487.47,9.39,71.04,32.21,3.26,0
909.33,209.31,10.8,64.63,25.66,5.35,0
809.91,272.83,6.92,62.3,31.04,2.89,0
2465.63,1912.0,4.42,94.25,27.5,9.63,1
2150.15,1237.07,3.64,71.87,33.99,12.99,1
2072.09,1260.87,4.38,89.75,27.45,7.39,1
918.29,444.06,9.3,42.96,26.02,4.42,0
2741.8,1534.13,3.11,92.18,30.16,8.93,1
2261.94,1452.44,1.72,94.32,29.56,10.11,1
2917.19,2193.31,3.02,89.43,38.83,4.0,1
2348.8,1866.26,5.16,75.1,31.14,8.92,1
2687.56,2109.76,1.52,95.8,28.68,8.23,1
1745.95,668.98,6.43,77.22,23.87,1.62,0
1090.57,275.81,9.09,66.52,36.23,3.02,0
1092.05,539.4,12.09,50.5,37.12,3.84,0
916.33,315.29,10.03,47.67,31.45,2.76,0
1465.15,636.68,9.92,59.61,25.52,3.45,0
2311.0,1540.62,3.49,96.03,26.66,8.06,1
,366.31,3.24,47.59,38.72,3.89,0
1169.96,319.06,8.74,65.35,22.59,2.09,0
2412.18,1624.14,2.67,82.84,28.5,5.22,1
2038.94,1202.27,1.18,81.7,26.01,12.02,1
2250.01,1587.29,3.9,80.56,30.94,12.49,1
2404.72,1351.34,2.48,95.53,22.39,10.18,1
1191.15,347.32,7.31,50.86,29.26,3.37,0
1154.56,564.28,3.83,62.33,25.88,4.18,0
1088.45,358.99,8.77,52.45,25.84,3.23,0
1180.22,408.05,10.16,53.52,25.49,3.48,0
2093.8,1211.17,0.92,92.77,25.03,7.56,1
723.05,229.97,2.5,70.93,30.56,2.82,0
,398.45,4.66,44.15,38.38,0.86,0
1286.85,478.18,3.94,68.14,24.59,2.14,0
1043.91,499.93,7.87,47.92,22.11,6.29,0
1097.61,415.38,4.55,56.04,27.18,3.77,0
,306.32,11.17,62.77,29.62,4.34,0
1985.13,1395.56,3.33,78.94,33.49,11.28,1
1193.38,393.44,5.01,67.35,25.12,3.49,0
1188.84,441.39,7.91,48.24,32.94,1.72,0
1213.19,443.05,4.56,55.03,25.05,3.15,0
2449.82,1489.59,4.31,,32.79,9.78,1
1032.96,427.29,9.69,56.52,36.18,4.16,0
1083.27,518.17,7.9,69.59,29.78,3.24,0
1305.82,356.73,2.5,52.49,37.53,3.01,0
1823.78,490.49,7.16,65.4,26.69,2.22,0
1020.0,459.35,12.79,39.66,30.85,1.96,0
1701.83,663.12,10.25,84.7,23.0,3.19,0
1131.61,357.2,7.3,52.4,27.83,4.39,0
1502.14,551.42,9.65,39.69,36.53,4.38,0
546.14,239.85,,50.45,29.81,4.44,0
984.63,276.26,2.5,60.78,23.79,3.55,0
1015.8,282.06,5.44,54.08,26.33,3.67,0
1901.33,1012.99,3.1,77.47,23.57,9.98,1
1369.05,622.75,5.59,65.14,39.94,5.44,0
779.66,273.53,7.68,60.61,22.73,4.12,0
903.78,410.13,12.38,63.78,38.72,4.3,0
1025.29,322.62,6.52,65.7,30.52,4.25,0
1437.82,414.4,8.56,50.63,33.23,0.6,0
1067.81,502.75,8.46,56.07,29.03,2.81,0
1400.17,573.14,5.21,73.44,29.4,2.16,0
1287.24,381.21,8.83,64.89,37.42,1.81,0
2325.48,1237.76,1.18,91.52,29.12,6.79,1
2052.48,1241.54,5.07,70.15,23.42,8.67,1
2273.38,1481.43,1.11,89.22,25.75,7.12,1
953.63,459.56,5.69,66.46,29.93,4.42,0
2298.51,1689.8,2.06,98.35,28.72,8.62,1
2090.1,1412.23,2.5,79.33,26.01,11.99,1
3044.77,2099.9,1.82,93.42,24.94,10.76,1
2345.89,1701.49,3.69,90.27,35.05,7.91,1
1104.41,313.31,3.57,73.19,27.0,5.71,0
1621.66,403.01,12.0,61.41,37.46,2.87,0
1415.2,933.31,0.2,81.77,24.44,5.02,1
1346.57,627.79,7.85,64.64,30.09,1.72,0
1639.31,416.87,10.25,76.51,37.7,1.1,0
1880.5,666.75,4.3,58.02,32.74,1.04,0
706.33,309.75,8.38,49.91,26.39,3.94,0
1101.57,275.67,9.57,71.2,29.06,3.42,0
2076.27,1187.21,3.05,95.29,26.8,12.39,1
918.8,356.13,9.02,61.67,26.41,3.01,0
2149.17,1091.95,3.57,78.01,27.18,7.27,1
1258.94,484.24,7.56,67.54,32.72,3.86,0
2450.05,1707.77,2.32,80.95,26.84,8.78,1
1104.69,503.19,7.72,56.26,23.78,3.18,0
1251.5,419.42,4.82,39.52,25.98,2.45,0
1677.96,990.94,1.35,100.0,28.77,11.95,1
2459.27,1622.47,2.88,91.9,30.81,9.17,1
586.95,227.23,7.17,52.75,37.79,3.22,0
575.44,252.51,7.87,59.13,23.44,3.17,0
1192.65,495.2,4.44,56.27,32.77,3.53,0
463.79,142.21,4.63,56.97,31.7,2.67,0
2793.61,1740.97,3.61,72.61,31.85,5.05,1
2262.08,1818.64,3.6,76.06,19.0,6.39,1
695.86,228.54,10.05,39.55,35.8,4.16,0
1128.01,422.05,6.61,65.0,34.41,3.72,0
2616.11,1433.36,4.79,83.83,26.71,14.07,1
1113.08,501.01,7.02,44.32,29.24,1.79,0
1075.07,447.68,9.19,72.53,32.15,2.85,0
2170.24,1391.3,2.56,81.76,27.94,6.23,1
2570.67,1748.06,0.2,80.59,33.14,8.11,1
1669.04,553.04,6.13,39.24,31.98,3.22,0
1214.06,502.21,8.16,54.78,35.37,1.55,0
1019.33,471.54,13.45,35.89,33.09,2.31,0
1032.27,321.95,8.06,39.04,29.2,3.53,0
2455.18,1962.3,0.41,74.6,22.44,14.13,1
2630.99,1985.9,2.12,84.11,35.34,9.76,1
1103.9,258.49,12.22,53.83,26.79,3.62,0
2150.05,1207.16,2.6,87.03,27.39,5.45,1
2472.37,2013.59,0.2,77.38,35.75,7.5,1
2044.62,1302.03,4.13,92.65,30.87,7.22,1
1043.26,379.52,5.98,75.98,24.72,2.71,0
1346.95,670.65,5.21,67.95,35.87,3.01,0
2182.14,1558.86,2.01,85.93,24.07,7.75,1
2052.51,1364.41,1.09,93.44,24.2,9.98,1
1003.63,425.52,11.82,70.13,20.61,0.5,0
1198.63,399.02,8.28,63.9,25.72,3.39,0
2127.84,1284.51,3.88,79.48,32.41,9.66,1
2046.36,1312.55,1.49,91.42,29.78,7.69,1
1238.78,607.43,8.02,55.29,23.48,1.78,0
1075.82,518.8,6.64,69.63,23.53,2.12,0
1450.79,676.61,4.64,43.75,35.88,4.59,0
2026.45,1651.01,2.81,81.54,17.81,6.81,1
1827.22,988.43,2.86,84.95,29.6,13.76,1
2255.37,1380.58,3.46,91.24,26.09,8.45,1
1512.1,644.24,9.72,43.4,32.41,2.14,0
871.02,197.01,2.5,57.11,29.1,4.89,0
1026.78,288.48,9.17,48.32,34.72,5.72,0
1992.78,1165.46,2.43,87.33,28.41,9.2,1
1184.19,459.64,4.39,66.94,15.23,2.18,0
1801.83,1375.02,3.99,79.91,26.37,8.43,1
1960.7,1601.61,4.3,76.19,24.34,6.52,1
2188.31,1509.48,2.33,75.14,26.58,9.36,1
1940.19,1248.71,4.43,91.74,23.39,11.23,1
1219.77,455.18,8.29,66.28,38.92,5.35,0
1268.86,305.94,10.88,41.01,33.43,4.12,0
2124.34,1542.92,1.17,85.94,22.17,10.67,1
200.0,92.47,8.82,53.59,26.31,2.63,0
950.08,302.58,9.69,,33.96,4.54,0
1321.54,466.72,5.87,75.58,31.9,2.32,0
2084.36,1708.7,1.18,86.02,30.64,13.17,1
827.73,223.16,8.95,42.08,28.47,3.32,0
1984.73,728.92,11.82,74.88,25.36,1.93,0
1935.5,1506.81,1.0,86.94,27.94,9.88,1
1160.35,552.59,9.0,66.28,37.9,3.0,0
897.08,374.79,11.3,76.34,25.58,2.4,0
2410.42,1780.6,3.51,90.66,28.22,4.28,1
2611.26,1844.12,1.42,86.56,26.49,5.83,1
1358.72,644.95,4.78,76.18,27.09,3.66,0
2729.91,2050.76,3.85,75.61,23.98,9.3,1
2748.74,2242.38,0.2,90.31,30.63,8.54,1
991.27,316.88,11.38,32.27,28.8,3.0,0
778.18,199.59,10.69,56.78,35.92,2.31,0
1539.69,686.09,10.11,59.6,28.98,5.09,0
1465.63,329.02,5.3,47.64,35.54,2.93,0
2416.41,1640.23,4.73,85.59,27.37,11.22,1
1134.51,558.54,2.82,71.72,33.92,2.19,0
2211.4,1487.23,3.91,82.43,28.38,8.52,1
2326.14,1327.25,3.2,83.09,32.8,12.82,1
1139.89,320.88,5.4,63.57,31.23,3.2,0
1886.83,1457.11,4.42,87.97,22.65,5.94,1
3072.37,2074.5,1.56,98.66,25.08,11.35,1
1600.49,941.55,4.51,73.91,29.85,7.29,1
850.71,411.28,5.72,54.09,25.69,4.48,0
834.84,307.54,5.39,52.78,30.86,4.92,0
2135.21,1239.26,2.51,87.93,21.49,6.22,1
644.85,309.77,6.12,72.23,31.9,4.23,0
2687.62,1627.41,1.91,87.79,24.03,9.24,1
2388.52,1372.35,2.57,81.92,32.79,8.27,1
2085.03,1111.69,4.1,93.48,26.47,9.33,1
2252.37,1592.76,1.18,73.1,22.56,5.0,1
2650.37,1348.45,3.56,69.44,24.09,11.97,1
2523.8,1564.2,3.32,90.53,25.51,6.01,1
2313.82,1788.43,1.01,87.34,29.6,7.18,1
757.11,337.31,9.87,60.71,38.02,2.87,0
1404.31,512.66,8.87,75.92,35.56,1.23,0
2236.19,1198.56,2.24,94.04,23.7,10.75,1
1312.33,376.56,5.99,38.2,28.09,3.67,0
1113.05,399.09,7.9,64.79,39.1,2.75,0
1146.56,560.36,9.0,51.14,34.97,0.91,0
1353.55,502.75,4.68,44.46,32.35,2.09,0
1904.54,1253.65,1.16,79.75,17.54,8.87,1
973.81,282.72,7.95,53.05,29.29,1.97,0
1151.26,495.0,8.66,56.3,36.18,2.48,0
1124.56,323.14,8.98,66.19,32.32,2.81,0
1330.23,312.3,5.19,46.1,21.02,2.2,0
2570.6,1594.39,1.23,75.45,32.01,8.51,1
887.48,205.13,12.74,77.75,33.25,3.17,0
2102.47,1182.31,4.9,85.99,17.19,7.78,1
2011.83,1426.71,1.12,86.87,31.12,13.95,1
2583.17,1436.94,2.36,86.93,27.68,9.26,1
2084.61,1462.31,4.38,72.78,24.57,7.02,1
2633.04,1895.28,,82.92,28.59,9.0,1
691.05,284.46,7.96,54.54,26.48,0.95,0
2374.13,1652.1,3.83,85.95,23.99,8.48,1
1129.9,545.5,7.05,56.53,31.13,2.28,0
2609.91,1761.22,3.0,90.31,25.79,9.42,1
913.06,322.43,5.77,,36.1,3.67,0
2644.73,1961.98,4.5,93.14,28.46,5.32,1
1153.31,506.22,9.48,52.42,28.24,2.51,0
1148.01,417.12,,77.61,33.49,2.8,0
1860.96,1360.97,0.54,90.93,21.81,6.04,1
1750.73,942.91,2.28,84.69,24.19,12.26,1
1331.26,481.38,9.93,81.94,33.95,3.35,0
1000.61,327.26,10.15,60.31,33.59,6.38,0
,245.56,7.14,67.63,29.72,3.52,0
1854.96,1349.92,2.94,87.28,25.26,10.13,1
2749.93,1789.62,1.85,84.12,24.43,11.09,1
755.69,181.93,7.34,43.3,30.06,3.05,0
1950.79,1456.72,1.72,89.71,33.58,6.6,1
2228.33,1239.72,0.73,93.69,21.82,7.26,1
1584.61,494.76,2.5,66.04,33.51,2.29,0
2286.17,1470.27,4.45,84.36,31.06,5.12,1
1125.6,312.23,11.8,76.64,40.27,2.41,0
2299.63,1511.3,3.31,93.41,24.72,4.16,1
845.91,198.24,7.23,54.75,34.19,1.43,0
,669.29,9.46,75.11,27.09,2.79,0
2949.84,2339.38,5.57,96.69,25.38,7.46,1
1058.17,293.31,8.23,56.87,30.31,3.66,0
1077.27,338.17,4.63,79.81,29.73,5.29,0
2522.79,1861.4,2.26,83.36,32.15,9.26,1
1322.64,394.35,3.16,56.35,17.65,3.22,0
1542.61,493.4,6.94,65.37,21.64,0.5,0
2357.78,1795.02,3.64,89.9,26.57,8.17,1
1073.52,286.15,6.74,45.35,30.1,3.73,0
1864.45,1176.41,1.65,87.04,32.36,12.93,1
1169.21,461.03,7.38,74.54,27.51,3.93,0
2647.08,1372.35,3.6,82.44,28.02,10.63,1
1392.75,486.07,4.28,45.96,29.75,3.69,0
1224.03,594.53,8.84,64.94,31.93,3.61,0
1631.16,957.55,2.44,98.83,21.31,7.79,1
982.26,247.24,8.35,29.72,22.77,1.17,0
852.35,346.24,7.94,78.7,33.02,2.74,0
855.26,358.05,14.25,67.23,36.98,1.24,0
1950.28,1428.78,2.23,85.13,33.74,11.05,1
231.12,70.76,10.02,41.76,28.56,5.19,0
1266.87,546.95,10.06,78.64,31.59,1.61,0
2185.01,1545.93,3.95,80.62,26.32,7.12,1
2797.79,1661.51,1.97,88.69,30.9,9.27,1
983.44,256.59,11.03,43.35,27.56,2.02,0
1713.46,1139.41,3.53,85.88,25.26,7.07,1
2176.55,1783.65,1.5,90.42,26.75,10.2,1
1125.56,560.52,5.74,56.36,30.14,2.61,0
1164.23,416.69,8.19,53.42,32.11,1.01,0
869.66,423.24,6.81,76.38,30.87,3.09,0
533.14,163.24,7.89,58.28,32.36,2.91,0
1350.18,550.98,12.73,66.56,18.96,3.97,0
1074.97,309.77,4.48,63.31,33.59,3.87,0
,690.49,8.05,60.28,33.76,2.04,0
825.14,259.5,8.29,52.02,28.56,2.35,0
2729.84,1950.43,2.59,81.06,33.98,10.23,1
919.59,219.93,7.73,38.86,30.04,4.13,0
1514.65,547.61,5.49,85.0,23.64,1.71,0
2916.22,2084.15,3.06,88.23,29.78,10.48,1
1300.62,395.41,7.51,51.43,34.02,3.88,0
749.02,334.81,9.06,43.47,37.4,4.61,0
1153.97,468.2,8.21,76.31,26.75,2.18,0
1424.92,373.03,10.72,74.0,30.92,2.26,0
2445.57,1862.99,4.32,92.77,26.48,7.56,1
1184.99,312.58,10.63,49.28,31.19,1.19,0
,1373.36,1.8,94.47,30.07,7.9,1
1687.95,1013.07,2.31,81.89,24.45,11.28,1
1217.14,512.49,7.18,57.48,25.01,2.64,0
2138.93,1737.42,2.89,83.68,31.83,5.69,1
1378.35,589.75,7.59,62.79,29.56,4.19,0
2146.67,1274.61,3.33,76.13,30.23,10.55,1
2240.18,1802.42,,96.73,29.37,9.47,1
686.2,229.31,6.42,64.97,41.51,6.13,0
2739.36,1440.35,1.66,,22.11,6.37,1
2625.81,1976.45,2.12,94.6,23.8,10.12,1
2121.73,1125.43,3.81,72.77,31.73,8.19,1
474.77,211.97,6.7,50.81,26.51,2.32,0
1743.35,1315.58,2.09,77.27,34.86,4.73,1
1469.26,704.27,8.1,50.24,29.5,3.39,0
2284.36,1651.64,2.15,77.78,32.97,5.08,1
733.75,185.8,8.78,57.51,28.95,3.52,0
2368.12,1252.16,2.61,91.17,35.06,14.58,1
1260.95,406.91,8.96,45.98,32.51,4.75,0
2100.88,1574.84,1.86,86.15,29.98,11.11,1
1670.36,426.06,6.14,25.8,25.48,2.58,0
2261.74,1655.08,3.25,91.85,27.98,11.9,1
943.18,283.61,8.45,63.93,33.37,3.47,0
1430.29,643.65,6.44,46.56,32.74,3.06,0
1007.25,273.15,9.1,62.45,30.4,0.74,0
1197.23,468.81,6.23,50.48,30.17,2.62,0
2163.94,1090.2,2.83,80.83,27.71,11.65,1
535.45,170.21,8.39,73.56,23.39,2.45,0
1324.19,401.04,9.73,45.23,34.21,3.33,0
1676.69,1304.5,1.61,81.36,21.11,10.32,1
1217.72,473.94,6.42,57.18,24.74,2.96,0
1466.3,837.61,6.5,76.65,30.8,4.59,1
946.04,293.04,4.67,53.02,37.16,1.73,0
930.88,239.87,6.49,66.3,37.75,4.19,0
788.03,218.77,6.34,56.77,33.84,2.06,0
948.57,304.21,6.67,70.29,27.14,1.67,0
1160.33,564.59,5.78,39.68,25.4,1.38,0
1001.7,451.62,7.31,58.3,34.15,4.48,0
2327.68,1195.07,1.41,90.91,37.51,10.89,1
649.06,320.57,4.04,70.74,29.82,2.6,0
966.05,416.07,7.84,70.26,32.15,2.54,0
2002.57,1167.56,2.83,89.24,22.07,8.59,1
2163.78,1607.11,3.24,85.35,33.41,8.79,1
1605.18,511.49,9.3,,18.63,3.6,0
2150.62,1332.2,0.2,68.46,26.64,10.71,1
1566.25,427.24,6.8,45.44,35.02,0.76,0
959.69,313.81,4.3,54.34,21.95,2.2,0
1106.38,542.88,2.73,72.57,33.63,2.68,0
949.11,253.13,12.1,49.68,37.93,4.48,0
1312.46,357.31,9.87,53.65,24.98,5.58,0
1995.58,639.86,9.19,72.06,23.28,5.66,0
1410.57,564.21,6.19,43.37,30.45,2.4,0
1466.92,723.23,8.14,47.64,36.67,6.66,0
2902.69,2054.55,1.83,78.88,23.85,8.61,1
1421.46,358.39,13.19,54.3,30.54,3.58,0
1593.49,529.69,4.93,76.46,39.38,3.61,0
913.21,366.43,6.37,42.49,27.93,2.47,0
1030.74,470.26,7.84,41.36,37.6,0.5,0
2228.9,1695.9,2.85,100.0,27.61,6.73,1
2677.53,1397.82,3.18,86.45,26.27,10.82,1
2185.26,1293.64,3.71,76.59,26.17,10.1,1
1094.3,406.29,9.39,64.8,25.77,2.88,0
1053.42,264.36,6.91,59.27,22.81,3.69,0
2324.42,1421.74,3.65,81.61,30.18,9.69,1
,1439.52,3.42,100.0,29.47,13.16,1
2848.99,2247.72,3.18,73.22,20.02,13.16,1
1159.19,506.45,8.82,62.23,32.08,4.57,0
2648.52,1828.49,2.03,75.42,30.25,12.57,1
982.51,488.95,2.5,41.44,27.33,3.07,0
479.77,160.93,2.5,46.73,22.89,3.3,0
1172.4,305.34,5.59,46.93,26.06,2.55,0
1936.9,1129.21,0.66,89.39,30.94,13.21,1
1360.88,676.44,,53.28,30.39,3.22,0
2397.43,1606.32,2.75,82.06,36.62,9.42,1
1145.12,437.41,5.56,53.96,21.72,1.84,0
993.79,409.17,2.5,74.21,30.61,3.9,0
1367.11,457.9,9.11,64.78,25.19,4.59,0
,1078.6,1.05,100.0,25.05,6.31,1
1598.44,627.49,9.17,70.56,22.42,4.08,0
1402.25,448.3,7.75,68.86,36.16,1.16,0
2678.92,1456.29,0.2,91.57,28.98,8.18,1
760.98,359.88,10.64,51.51,34.74,3.59,0
2546.52,1663.66,3.92,83.85,24.87,4.81,1
1176.62,450.64,8.35,51.46,19.51,2.69,0
1254.33,481.62,5.91,66.54,32.34,2.07,0
1287.7,364.17,7.09,58.79,30.93,4.74,0
1267.5,457.14,6.36,42.05,18.32,2.95,0
822.37,285.8,5.73,47.97,20.0,2.2,0
569.28,148.24,7.54,58.19,26.14,5.31,0
2106.12,1280.1,2.6,100.0,30.62,13.38,1
1155.37,297.67,7.27,53.0,31.12,5.89,0
912.55,303.05,13.84,67.87,29.3,2.92,0
2868.35,1824.42,4.87,77.58,22.98,10.51,1
1324.37,343.79,,62.08,30.39,1.72,0
1304.57,337.87,3.76,75.29,32.26,2.97,0
1319.23,612.95,8.64,62.67,31.57,2.31,0
1188.27,501.01,9.44,48.73,39.72,3.47,0
2350.8,1532.11,2.64,82.99,33.87,10.56,1
1129.1,469.02,6.59,69.33,35.91,2.23,0
,702.52,9.33,49.1,37.63,2.43,0
2272.95,1361.83,2.0,87.3,21.39,10.95,1
853.27,238.25,3.31,73.01,40.27,3.53,0
1386.54,501.46,9.71,58.85,33.52,4.45,0
2161.16,1351.83,3.88,84.4,26.02,8.16,1
2571.92,1786.04,3.22,90.26,22.11,5.3,1
850.08,260.41,11.16,62.35,37.29,4.26,0
1068.67,494.83,9.58,46.84,31.79,4.65,0
1076.87,318.77,5.36,66.3,37.79,3.52,0
2547.49,1777.32,2.81,84.66,26.2,7.25,1
,449.66,10.36,48.52,19.92,3.59,0
2234.03,1260.55,0.58,99.21,33.88,9.66,1
1477.14,420.96,7.03,68.19,19.53,3.96,0
696.66,309.79,2.5,44.89,33.54,3.06,0
2879.12,2007.46,1.27,83.22,22.53,12.14,1
1167.23,359.71,7.64,52.13,24.85,0.5,0
894.61,394.43,11.62,62.37,30.19,2.69,0
741.82,198.25,10.26,83.59,36.71,1.64,0
955.18,468.66,7.85,58.82,31.32,2.53,0
2132.46,1426.91,3.59,76.58,27.72,9.91,1
1698.7,608.22,7.99,58.86,30.16,3.31,0
,337.3,7.21,52.83,32.39,2.2,0
1202.7,469.0,6.3,45.11,27.89,3.16,0
1808.72,964.56,5.78,87.62,26.75,8.35,1
2206.26,1475.13,2.85,100.0,24.0,6.17,1
1355.27,300.99,3.51,45.59,35.12,3.33,0
1905.95,1278.1,2.85,96.39,26.57,5.83,1
1529.41,347.54,5.52,68.6,24.98,2.12,0
1256.34,584.11,10.95,59.8,18.21,4.28,0
498.84,179.13,8.99,70.35,36.13,3.66,0
618.03,152.38,8.48,58.57,27.66,2.33,0
901.46,416.93,7.47,85.0,24.47,3.63,0
587.79,152.71,8.61,62.38,29.74,2.92,0
1155.4,274.83,8.4,50.84,28.65,4.36,0
2585.55,2097.32,1.83,76.83,24.66,8.07,1
2177.43,1716.12,2.21,76.54,23.75,9.81,1
2362.88,1766.83,3.28,89.89,27.4,10.32,1
2437.24,1516.16,3.94,82.47,24.32,10.33,1
1275.32,338.01,6.17,33.9,33.98,2.66,0
223.59,85.7,3.61,67.06,25.03,4.02,0
872.96,298.26,6.43,,30.58,2.94,0
651.04,269.36,5.61,56.11,38.41,4.61,0
841.17,407.91,4.67,85.0,24.74,3.02,0
1354.88,474.61,7.89,79.42,35.46,2.0,0
760.82,218.54,9.05,66.55,34.51,3.05,0
984.48,475.28,9.61,61.84,26.79,2.1,0
2912.99,2122.1,1.64,72.98,33.54,13.05,1
627.08,157.04,7.75,46.2,26.4,4.2,0
2107.72,1181.67,2.13,94.84,26.93,8.22,1
2303.52,1179.92,1.51,76.74,27.46,9.67,1
642.34,211.78,7.54,83.01,38.18,3.17,0
